"","mu","epsilon"
"845",0.761919173997,0.9575111
"846",0.38719560369,0.960247766667
"847",0.936304375567,0.970711566667
"848",0.802416256298,0.9773694
"849",0.898044594739,0.971313
"850",0.430536272934,0.964861366667
"851",0.840921252484,0.91821702
"852",0.58623316275,0.9847447
"853",0.951059233568,0.863575683333
"854",0.270782701927,0.9329733
"855",0.219535483145,0.92796292
"856",0.531345341221,0.968788733333
"857",0.548765970669,0.897737666667
"858",0.549498447669,0.980431566667
"859",0.621784508474,0.974372566667
"860",0.913893271527,0.9729715
"861",0.461418718451,0.8776687
"862",0.427440797992,0.958360033333
"863",0.454096534418,0.754793326667
"864",0.133115002395,0.965457533333
"865",0.395181768136,0.958237233333
"866",0.393554302551,0.931250533333
"867",0.838334534835,0.928290066667
"868",0.0275715663286,0.975871233333
"869",0.730103761889,0.949897766667
"870",0.87130808728,0.9763303
"871",0.425274535328,0.913688566667
"872",0.473282235571,0.9749761
"873",0.954779641851,0.86293969
"874",0.05566551184,0.930977066667
"875",0.925002552733,0.8923532
"876",0.945633752753,0.968239766667
"877",0.465104360664,0.9294493
"878",0.0166156437639,0.994585833333
"879",0.201982153405,0.873634966667
"880",0.707333707703,0.967234366667
"881",0.5518762596,0.949232333333
"882",0.340384396385,0.990972766667
"883",0.348372454288,0.964718133333
"884",0.0249210412717,0.931460583333
"885",0.574425431138,0.968018333333
"886",0.542707888015,0.932731353333
"887",0.859323654013,0.934962566667
"888",0.822776644735,0.819010416667
"889",0.903817642517,0.84672835
"890",0.592625879095,0.9613084
"891",0.644213280502,0.9649171
"892",0.138679673958,1
"893",0.463336917651,0.809575853333
"894",0.653422239933,0.963948366667
"895",0.509996919188,0.963031166667
"896",0.666896795069,0.954990366667
"897",0.985683929681,0.939766333333
"898",0.898870414027,0.9463622
"899",0.244852020412,0.926062
"900",0.529689180336,0.948655633333
"901",0.673331256319,0.912913233333
"902",0.241845840631,0.903865076667
"903",0.66800050873,0.9462008
"904",0.147043781646,0.86171454
"905",0.402203287062,0.865431833333
"906",0.320381318873,1
"907",0.947175127826,0.825591966667
"908",0.0206199701694,0.9641906
"909",0.946539369347,0.9795516
"910",0.191495511618,0.9574455
"911",0.66547040147,0.965298933333
"912",0.437190976262,0.934504466667
"913",0.946659134163,0.924851266667
"914",0.439219654967,0.935376626667
"915",0.014396760413,0.990871566667
"916",0.229188800194,0.927868466667
"917",0.275536369699,0.981618066667
"918",0.794453285614,0.893653416667
"919",0.285566768853,0.964658866667
"920",0.431311320488,0.909683466667
"921",0.453728975143,0.949032866667
"922",0.697098684285,0.9580788
"923",0.443094376767,0.862612676667
"924",0.395232569883,0.955430666667
"925",0.880460931537,0.877975013333
"926",0.38548685879,0.863950116667
"927",0.459719293603,0.943542873333
"928",0.995606215188,0.949255066667
"929",0.497051468405,0.938153733333
"930",0.831337999157,0.966041366667
"931",0.418460854621,0.981915666667
"932",0.344399984582,0.9713714
"933",0.970801458069,0.933147933333
"934",0.967319368425,0.939559903333
"935",0.639345824589,0.896220973333
"936",0.814505568585,0.891186236667
"937",0.844660611445,0.962539433333
"938",0.143200740463,0.908509433333
"939",0.781738838591,0.822037443333
"940",0.0314405881042,0.9836269
"941",0.732946101134,0.982935166667
"942",0.669034390953,0.87753618
"943",0.985108572636,0.962044266667
"944",0.592740574636,0.845894776667
"945",0.989114680842,0.975354266667
"946",0.702178544669,0.9618792
"947",0.450871422786,0.857062526667
"948",0.326655769514,0.906462743333
"949",0.285699530723,0.993517066667
"950",0.5509472904,0.88647387
"951",0.636796030448,0.930202833333
"952",0.668561274687,0.975138
"953",0.902692921897,0.971047633333
"954",0.985376411106,0.967165866667
"955",0.250787065632,0.998359333333
"956",0.142909724982,0.954609566667
"957",0.657447137895,0.947962633333
"958",0.0721089483438,0.981360066667
"959",0.70136860339,0.890266966667
"960",0.734034009873,0.7976179
"961",0.200200951331,0.927399733333
"962",0.665736409423,0.88509063
"963",0.17458082739,0.929693433333
"964",0.686616169479,0.840493186667
"965",0.400568353269,0.87059588
"966",0.775453060278,0.828980293333
"967",0.195179788463,0.718632996667
"968",0.763980105964,0.959336266667
"969",0.816136147126,0.967905
"970",0.163433165534,0.977077733333
"971",0.985212227637,0.824788086667
"972",0.864859590663,0.938331633333
"973",0.394601819227,0.988531233333
"974",0.396290565211,0.937713163333
"975",0.754257387635,0.941428066667
"976",0.57025730428,0.88781961
"977",0.233038100917,0.979864133333
"978",0.808269910884,0.831770366667
"979",0.175601450474,0.88177738
"980",0.448349823881,0.902723433333
"981",0.492448810481,0.963039966667
"982",0.686723726163,0.90095342
"983",0.454041015005,0.959169933333
"984",0.0947582196195,0.9983648
"985",0.551124434712,0.829685356667
"986",0.855553640446,0.9633338
"987",0.803555784642,0.936731266667
"988",0.0893617086414,0.994096766667
"989",0.634376323417,0.78313474
"990",0.093614287099,1
"991",0.432716003496,0.926047533333
"992",0.516140250994,0.9750026
"993",0.525045422769,0.844284103333
"994",0.208195646727,0.956500433333
"995",0.0240874742978,1
"996",0.799371773926,0.9836903
"997",0.992533036613,0.9325376
"998",0.132257011418,0.958556666667
"999",0.204339331446,0.9819533
"1000",0.270235071971,0.902524073333
"1001",0.336666083035,0.956573133333
"1002",0.74904713653,0.951054433333
"1003",0.699592806686,0.925247033333
"1004",0.612919089075,0.88392235
"1005",0.881166250678,0.964903266667
"1006",0.868537835318,0.974376333333
"1007",0.651237455285,0.9282234
"1008",0.348511021064,0.9735812
"1009",0.32535099761,0.936173433333
"1010",0.540713096166,0.9823451
"1011",0.441016014247,0.88621611
"1012",0.408910771909,0.975487266667
"1013",0.936492661345,0.823435063333
"1014",0.212120965353,0.912448366667
"1015",0.569070896276,0.972789066667
"1016",0.0231919742123,1
"1017",0.197302781806,0.9421545
"1018",0.98862304618,0.822604703333
"1019",0.522963529183,0.830380406667
"1020",0.263070916308,0.980688133333
"1021",0.301507687263,0.939744
"1022",0.472476208091,0.9662329
"1023",0.432804076905,0.969798166667
"1024",0.043242919304,0.980904966667
"1025",0.901012787121,0.937576066667
"1026",0.469104786313,0.919615183333
"1027",0.960782935236,0.969026666667
"1028",0.98078381204,0.826525103333
"1029",0.141069604648,0.9844321
"1030",0.352436226285,0.946351466667
"1031",0.0704918797687,0.9345542
"1032",0.873137037293,0.980932
"1033",0.962058026415,0.88905722
"1034",0.310354886626,0.915530166667
"1035",0.277201264885,0.984811166667
"1036",0.0728535331463,0.934478666667
"1037",0.122404918281,0.973193133333
"1038",0.878629746178,0.927842233333
"1039",0.318807719323,0.991794366667
"1040",0.944481884632,0.9695219
"1041",0.487380393308,0.9776757
"1042",0.180716242754,0.991571733333
"1043",0.654429690048,0.9293778
"1044",0.69909064403,0.935813933333
"1045",0.115638466769,1
"1046",0.99229082622,0.90495822
"1047",0.315138526051,0.853294386667
"1048",0.565367561697,0.945435933333
"1049",0.773671507338,0.933031913333
"1050",0.0226715217876,0.844267466667
"1051",0.760079668355,0.909121366667
"1052",0.356804037048,0.83297962
"1053",0.594525654554,0.884482033333
"1054",0.697406208146,0.950937466667
"1055",0.734227205899,0.942482566667
"1056",0.948044636826,0.9681591
"1057",0.927318862974,0.956859666667
"1058",0.281523479881,0.9718899
"1059",0.802029989599,0.9769111
"1060",0.50110440175,0.9757702
"1061",0.421116981624,0.936724133333
"1062",0.286891809321,0.928640566667
"1063",0.541713092775,0.971849266667
"1064",0.713387032086,0.974564766667
"1065",0.750816230168,0.935847466667
"1066",0.59181465317,0.983368
"1067",0.667553949323,0.943082433333
"1068",0.562997013421,0.9503047
"1069",0.381238962597,0.985397666667
"1070",0.642828177279,0.9530246
"1071",0.675550786962,0.939555633333
"1072",0.718784944536,0.918144706667
"1073",0.0521622615556,0.9360806
"1074",0.825363229778,0.971718
"1075",0.282910875435,0.767974836667
"1076",0.635535053764,0.963335066667
"1077",0.451193703018,0.942617333333
"1078",0.949662755404,0.9658231
"1079",0.614210670491,0.869547566667
"1080",0.384623713183,0.9138288
"1081",0.512391734096,0.75172382
"1082",0.191626913787,0.946718966667
"1083",0.255617615283,0.8987045
"1084",0.402442729504,0.939204133333
"1085",0.148719032166,0.9980167
"1086",0.0121543888711,0.978336066667
"1087",0.0348969230042,0.933167033333
"1088",0.403710511256,0.870696023333
"1089",0.929810232435,0.958434433333
"1090",0.206787258795,0.900518033333
"1091",0.97074649884,0.845690313333
"1092",0.716873279504,0.891457503333
"1093",0.480767304225,0.874019223333
"1094",0.367038754969,0.796745993333
